,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
2299,-119.76,36.82,17.0,6932,1486,3056,1453,23375.0,99300.0,INLAND
2300,-119.77,36.81,28.0,1713,302,663,282,35670.0,85500.0,INLAND
2302,-119.78,36.83,18.0,4164,741,1817,681,42153.0,95200.0,INLAND
2303,-119.76,36.83,22.0,2803,438,1234,457,45179.0,99600.0,INLAND
2304,-119.76,36.83,20.0,3214,446,1360,463,52595.0,110900.0,INLAND
2305,-119.77,36.83,19.0,3237,507,1378,510,47804.0,101100.0,INLAND
2306,-119.77,36.83,16.0,2360,355,1034,359,50635.0,108500.0,INLAND
2307,-119.76,36.83,17.0,3690,628,1888,601,40195.99999999999,84200.0,INLAND
2308,-119.75,36.83,15.0,2793,436,1411,441,49292.0,109400.0,INLAND
2309,-119.74,36.83,14.0,4675,829,2235,787,41098.0,108200.0,INLAND
2310,-119.77,36.91,3.0,7520,1143,2878,1077,53272.00000000001,174200.0,INLAND
2311,-119.75,36.87,3.0,13802,2244,5226,1972,50941.0,143700.0,INLAND
2312,-119.74,36.85,3.0,10425,2121,4432,1778,39032.0,140800.0,INLAND
2313,-119.7,36.94,15.0,1449,277,649,265,24861.0,86300.0,INLAND
2314,-119.71,36.88,17.0,2236,315,992,312,69405.0,165200.0,INLAND
2315,-119.69,36.86,20.0,1676,263,786,240,40000.0,164600.0,INLAND
2316,-119.69,36.85,20.0,2655,432,1081,379,45397.99999999999,143100.0,INLAND
2317,-119.67,36.89,15.0,2373,364,1280,386,53080.0,167500.0,INLAND
2318,-119.7,36.83,23.0,3532,756,1885,758,25903.999999999996,71400.0,INLAND
2319,-119.7,36.82,25.0,2379,540,1482,484,23173.0,68200.0,INLAND
2320,-119.7,36.81,32.0,2623,528,1570,492,27159.0,68000.0,INLAND
2321,-119.71,36.83,5.0,1087,338,623,362,18061.0,113400.0,INLAND
2322,-119.71,36.83,15.0,2727,500,1228,436,35078.0,109000.0,INLAND
2324,-119.73,36.83,14.0,3348,491,1584,493,50828.0,111400.0,INLAND
2325,-119.71,36.82,12.0,2144,568,1320,566,23381.0,112500.0,INLAND
2326,-119.71,36.81,19.0,2282,550,1034,500,16618.0,69700.0,INLAND
2327,-119.71,36.81,19.0,1648,368,557,354,17969.0,72800.0,INLAND
2328,-119.72,36.81,28.0,1651,305,780,309,29453.0,72200.0,INLAND
2329,-119.73,36.81,19.0,1699,356,994,368,27778.0,79700.0,INLAND
2330,-119.72,36.82,16.0,2627,613,1054,623,19483.0,112500.0,INLAND
2331,-119.72,36.82,15.0,946,239,550,246,22639.0,52500.0,INLAND
2332,-119.69,36.83,7.0,2075,353,1040,362,39943.0,100200.0,INLAND
2333,-119.69,36.83,8.0,943,189,475,155,49327.0,89500.0,INLAND
2335,-119.69,36.83,28.0,1868,350,898,329,31814.0,78900.0,INLAND
2336,-119.67,36.83,3.0,2029,336,1003,340,44356.0,111300.0,INLAND
2337,-119.67,36.83,4.0,2145,334,1024,308,50864.0,113700.0,INLAND
2338,-119.68,36.83,11.0,2455,344,1110,339,61133.0,120000.0,INLAND
2339,-119.67,36.82,2.0,2579,376,1133,342,45577.0,123300.0,INLAND
2340,-119.67,36.81,4.0,1262,216,622,199,49432.0,114400.0,INLAND
2341,-119.68,36.81,13.0,2589,413,1356,435,50253.0,106200.0,INLAND
2342,-119.69,36.82,17.0,1897,433,1207,384,18021.0,55900.0,INLAND
2343,-119.69,36.82,15.0,3303,512,1687,505,48099.99999999999,93600.0,INLAND
2344,-119.68,36.81,16.0,2668,454,1536,457,39792.0,88900.0,INLAND
2345,-119.69,36.81,13.0,1524,366,994,370,25446.0,93800.0,INLAND
2346,-119.69,36.81,15.0,2892,496,1634,501,44934.0,88000.0,INLAND
2347,-119.68,36.8,7.0,2855,518,1748,498,42066.0,88400.0,INLAND
2348,-119.69,36.8,31.0,2576,458,1306,418,32813.0,68700.0,INLAND
2349,-119.67,36.8,9.0,3712,508,1632,474,60110.0,163100.0,INLAND
2350,-119.69,36.79,13.0,1736,313,993,314,37697.0,83600.0,INLAND
2352,-119.69,36.79,15.0,2524,451,1207,424,27404.0,76300.0,INLAND
2353,-119.69,36.77,22.0,2456,496,1720,417,26875.0,60600.0,INLAND
2354,-119.69,36.79,5.0,2613,476,1490,481,40993.00000000001,83000.0,INLAND
2355,-119.68,36.77,21.0,1260,182,583,205,60132.0,150800.0,INLAND
2356,-119.64,36.85,15.0,2397,353,1258,347,49904.0,157300.0,INLAND
2357,-119.64,36.82,14.0,4872,656,2085,617,56739.0,173800.0,INLAND
2358,-119.63,36.79,19.0,1317,189,517,187,45260.0,148700.0,INLAND
2359,-119.63,36.76,22.0,4126,614,1795,613,49250.0,154700.0,INLAND
2360,-119.63,36.7,42.0,1338,215,617,222,30833.0,133300.0,INLAND
2361,-119.53,36.78,20.0,2822,479,1372,455,45625.0,136900.0,INLAND
2362,-119.58,36.83,13.0,6135,863,2473,774,54894.99999999999,156700.0,INLAND
2363,-119.58,36.77,19.0,3225,548,1760,542,40227.00000000001,126500.0,INLAND
2364,-119.59,36.72,18.0,1284,193,621,190,45375.0,130600.0,INLAND
2365,-119.5,36.74,20.0,1089,208,531,212,45938.0,106900.0,INLAND
2366,-119.57,36.72,11.0,2510,460,1248,445,36161.0,99500.0,INLAND
2367,-119.56,36.71,29.0,1963,392,1208,398,25741.0,73000.0,INLAND
2368,-119.56,36.71,37.0,1609,374,1173,344,21810.0,59900.0,INLAND
2369,-119.57,36.71,10.0,1657,359,958,380,26458.0,84800.0,INLAND
2370,-119.57,36.7,34.0,1759,354,899,337,26823.0,72900.0,INLAND
2371,-119.56,36.7,40.0,1195,326,1135,315,21182.0,58900.0,INLAND
2372,-119.55,36.7,31.0,1671,372,1371,347,23687.0,63900.0,INLAND
2373,-119.57,36.7,30.0,2370,412,1248,410,31442.0,72300.0,INLAND
2374,-119.57,36.7,7.0,1761,309,974,308,37261.0,83900.0,INLAND
2375,-119.58,36.69,42.0,1032,215,812,225,19766.0,58100.0,INLAND
2376,-119.55,36.69,21.0,1551,423,1519,406,17132.0,55900.0,INLAND
2377,-119.54,36.7,20.0,1815,375,1665,357,22448.0,58900.0,INLAND
2378,-119.55,36.71,32.0,1963,508,2052,518,19076.0,55800.0,INLAND
2379,-119.55,36.72,6.0,1186,234,1135,218,21515.0,63900.0,INLAND
2380,-119.52,36.71,21.0,1834,321,1120,314,25900.0,69300.0,INLAND
2381,-119.47,36.69,19.0,3351,589,1578,542,32917.0,160100.0,INLAND
2382,-119.41,36.68,18.0,1802,332,945,292,34044.0,115300.0,INLAND
2383,-119.43,36.63,25.0,1784,312,904,303,36250.0,107600.0,INLAND
2384,-119.39,36.64,38.0,949,190,578,187,23618.0,80000.0,INLAND
2385,-119.4,36.59,37.0,1486,296,977,290,35074.0,93800.0,INLAND
2386,-119.49,37.1,24.0,2532,555,1564,507,23359.0,92400.0,INLAND
2387,-119.61,36.94,14.0,863,151,315,135,42679.0,151800.0,INLAND
2388,-119.57,37.02,16.0,4199,794,2140,722,33320.0,111800.0,INLAND
2389,-119.48,37.0,16.0,2904,551,1467,509,31736.0,111800.0,INLAND
2390,-119.46,36.91,12.0,2980,495,1184,429,39141.0,123900.0,INLAND
2391,-119.33,36.89,15.0,1879,411,755,294,20000.0,83300.0,INLAND
2392,-119.21,37.25,44.0,3042,697,335,115,41838.0,85600.0,INLAND
2393,-118.94,37.13,12.0,2255,472,1006,334,41563.0,94000.0,INLAND
2394,-119.4,37.09,22.0,2211,477,773,288,33269.0,102700.0,INLAND
2395,-119.34,37.12,23.0,1881,380,64,37,38750.0,125000.0,INLAND
2396,-119.28,37.11,34.0,1901,394,171,73,30729.000000000004,144600.0,INLAND
2397,-119.32,37.06,15.0,3111,651,276,107,51314.0,179200.0,INLAND
2398,-118.91,36.79,19.0,1616,324,187,80,37857.0,78600.0,INLAND
2399,-119.24,36.8,17.0,2052,405,975,340,26902.0,94400.0,INLAND
2400,-119.25,36.71,13.0,2813,579,1385,512,22202.0,100000.0,INLAND
2401,-119.12,36.69,13.0,3963,812,1905,671,22277.999999999996,90500.0,INLAND
2402,-119.34,36.62,26.0,1922,339,1148,332,26058.0,92200.0,INLAND
2403,-119.31,36.63,26.0,1874,416,1834,432,16486.0,55200.0,INLAND
2404,-119.31,36.62,33.0,1485,374,1544,329,17292.0,52000.0,INLAND
2405,-119.32,36.62,15.0,1070,256,1070,243,15642.0,51500.0,INLAND
2406,-119.31,36.62,25.0,831,230,947,244,14481.0,51700.0,INLAND
2407,-119.43,36.61,19.0,1484,296,1296,298,24219.0,65800.0,INLAND
2408,-119.44,36.6,5.0,2353,608,2505,573,22863.000000000004,69200.0,INLAND
2409,-119.44,36.6,34.0,864,184,579,171,20417.0,72500.0,INLAND
2410,-119.45,36.6,42.0,510,88,247,99,25000.0,73000.0,INLAND
2411,-119.46,36.61,13.0,1348,258,719,246,36250.0,108300.0,INLAND
2413,-119.44,36.61,17.0,1531,280,775,246,39073.0,91600.0,INLAND
2414,-119.43,36.59,15.0,1371,306,1266,309,17670.0,63300.0,INLAND
2415,-119.44,36.59,32.0,1153,236,761,241,28250.0,67600.0,INLAND
2416,-119.45,36.6,36.0,2294,489,1430,454,18975.0,60900.0,INLAND
2417,-119.44,36.59,28.0,1343,330,1331,305,15160.0,56700.0,INLAND
2418,-119.46,36.6,18.0,1404,226,754,229,39844.0,118100.0,INLAND
2419,-119.45,36.59,41.0,1749,342,1171,314,16875.0,66100.0,INLAND
2421,-119.45,36.58,18.0,1425,280,753,266,37813.0,87300.0,INLAND
2422,-119.45,36.59,28.0,1274,215,572,202,38250.0,84200.0,INLAND
2423,-119.55,36.6,18.0,2379,448,1638,436,23090.0,57100.0,INLAND
2424,-119.54,36.61,20.0,1490,318,1474,326,14937.0,54700.0,INLAND
2425,-119.55,36.61,14.0,3004,793,3535,735,15860.0,56900.0,INLAND
2426,-119.5,36.62,34.0,1440,267,1018,265,22206.0,63400.0,INLAND
2427,-119.49,36.58,21.0,2106,410,867,380,19913.0,95300.0,INLAND
2428,-119.52,36.61,33.0,1225,275,1065,248,18958.0,55100.0,INLAND
2429,-119.53,36.61,33.0,587,170,730,162,15625.0,55800.0,INLAND
2430,-119.6,36.66,27.0,1388,296,1056,284,16094.0,55200.0,INLAND
2431,-119.59,36.64,27.0,823,171,798,200,30520.999999999996,113800.0,INLAND
2432,-119.53,36.65,43.0,1676,320,1056,276,25562.0,93200.0,INLAND
2433,-119.63,36.6,33.0,1589,294,1102,307,19676.0,62400.0,INLAND
2434,-119.62,36.58,13.0,1788,405,1652,411,26858.0,62400.0,INLAND
2435,-119.59,36.57,19.0,1733,303,911,281,35987.0,131700.0,INLAND
2436,-119.6,36.58,28.0,1452,300,919,308,28287.0,73100.0,INLAND
2437,-119.61,36.58,29.0,1312,280,788,271,26974.0,73000.0,INLAND
2438,-119.62,36.59,17.0,2287,390,1330,393,40197.0,88000.0,INLAND
2439,-119.61,36.59,10.0,2842,620,1443,576,22727.0,92700.0,INLAND
2440,-119.6,36.57,42.0,2311,439,1347,436,25556.0,69700.0,INLAND
2441,-119.6,36.57,33.0,1923,403,1205,389,18333.0,68300.0,INLAND
2442,-119.61,36.57,42.0,2242,521,1359,483,15833.0,65100.0,INLAND
2443,-119.63,36.58,22.0,1794,435,1127,359,12647.0,55300.0,INLAND
2444,-119.6,36.56,36.0,738,168,737,186,14415.0,54400.0,INLAND
2445,-119.64,36.56,34.0,576,117,363,97,20658.0,92500.0,INLAND
2446,-119.61,36.56,34.0,1911,497,1886,481,16250.0,53000.0,INLAND
2447,-119.62,36.56,30.0,1722,372,1467,403,18878.0,51600.0,INLAND
2448,-119.53,36.55,34.0,2065,343,1041,313,32917.0,111500.0,INLAND
2449,-119.54,36.52,16.0,2703,415,1106,372,42045.0,120900.0,INLAND
2450,-119.55,36.51,46.0,1889,390,971,403,22132.0,76600.0,INLAND
2451,-119.56,36.51,37.0,1018,213,663,204,16635.0,67000.0,INLAND
2452,-119.56,36.51,9.0,3860,809,2157,770,25033.0,70100.0,INLAND
2453,-119.55,36.52,31.0,1986,417,1042,422,30294.0,70200.0,INLAND
2454,-119.56,36.53,19.0,2746,495,1670,518,32019.000000000004,95700.0,INLAND
2455,-119.73,36.56,32.0,1513,272,1038,272,30469.0,82700.0,INLAND
2456,-119.67,36.57,32.0,1604,292,868,276,21908.0,110000.0,INLAND
2457,-119.65,36.51,30.0,1671,319,966,282,31333.000000000004,100000.0,INLAND
2458,-119.59,36.52,35.0,990,192,674,178,33214.0,101600.0,INLAND
2459,-119.73,36.52,20.0,1741,331,1466,289,25921.0,94200.0,INLAND
2460,-119.77,36.44,26.0,1727,289,802,259,32083.0,75000.0,INLAND
2461,-119.69,36.46,29.0,1702,301,914,280,28125.0,79200.0,INLAND
2462,-119.69,36.43,29.0,1799,356,1278,387,17813.0,57900.0,INLAND
2463,-119.87,36.54,34.0,1370,287,818,269,24044.0,72500.0,INLAND
2464,-119.79,36.55,32.0,1393,276,999,245,20216.0,76800.0,INLAND
2465,-119.81,36.51,31.0,1241,254,767,226,27321.0,83600.0,INLAND
2466,-119.84,36.54,19.0,1310,241,702,217,24375.0,78200.0,INLAND
2467,-119.83,36.54,31.0,1732,332,979,294,25208.0,60000.0,INLAND
2468,-119.89,36.64,34.0,1422,237,716,222,29750.0,90000.0,INLAND
2469,-119.97,36.57,17.0,1497,308,1425,247,20313.0,69400.0,INLAND
2470,-119.9,36.58,20.0,1935,363,1319,359,24814.0,74600.0,INLAND
2471,-119.81,36.6,24.0,2246,462,1291,394,24006.0,76400.0,INLAND
2472,-119.86,36.45,19.0,2439,462,1416,469,24474.0,75600.0,INLAND
2473,-119.86,36.43,34.0,1175,251,683,261,17176.0,58400.0,INLAND
2474,-119.85,36.43,23.0,1824,354,1146,362,28913.000000000004,60900.0,INLAND
2475,-119.97,36.44,18.0,1128,237,772,220,21770.999999999996,39200.0,INLAND
2476,-120.08,36.34,18.0,1524,414,2030,356,21153.0,112500.0,INLAND
2477,-120.1,36.16,17.0,598,160,715,146,23295.0,55000.0,INLAND
2478,-120.1,36.21,12.0,1462,356,1708,367,15086.0,64700.0,INLAND
2479,-120.09,36.19,12.0,1923,559,2809,535,14191.0,55100.0,INLAND
2480,-120.27,36.29,11.0,1337,412,1376,318,24398.0,87500.0,INLAND
2481,-120.43,36.18,29.0,579,116,218,99,21458.0,104200.0,INLAND
2482,-120.37,36.16,36.0,613,124,310,124,30658.0,65000.0,INLAND
2483,-120.36,36.14,18.0,1206,274,622,217,18264.0,62000.0,INLAND
2484,-120.38,36.15,17.0,2279,448,1200,420,27461.000000000004,70000.0,INLAND
2485,-120.37,36.13,10.0,2522,533,1335,493,32639.0,86400.0,INLAND
2486,-120.37,36.15,34.0,2084,339,868,347,43810.0,86300.0,INLAND
2487,-120.35,36.16,18.0,1519,296,846,272,27792.0,85300.0,INLAND
2488,-120.35,36.14,9.0,2671,647,1484,541,17075.0,60400.0,INLAND
2489,-120.36,36.13,29.0,1938,434,1306,415,30134.0,55500.0,INLAND
2490,-120.31,36.65,24.0,943,209,514,156,22500.0,76600.0,INLAND
2491,-120.25,36.65,31.0,1177,221,744,223,24937.0,66000.0,INLAND
2492,-120.18,36.59,25.0,948,198,613,171,23026.0,90600.0,INLAND
2493,-120.19,36.61,29.0,1479,338,1408,322,22930.0,57200.0,INLAND
2494,-120.19,36.6,25.0,875,214,931,214,15536.000000000002,58300.0,INLAND
2495,-120.22,36.49,14.0,1508,347,1679,345,24786.0,56000.0,INLAND
2496,-120.41,36.77,24.0,1335,312,1180,267,19470.0,68900.0,INLAND
2497,-120.67,36.72,18.0,819,198,996,198,25000.0,112500.0,INLAND
2498,-120.51,36.55,20.0,1193,263,1274,241,19417.0,38800.0,INLAND
2499,-120.39,36.78,11.0,1947,488,2104,486,17184.0,55200.0,INLAND
2500,-120.38,36.75,25.0,1689,495,1745,457,19056.0,60000.0,INLAND
2501,-120.38,36.76,25.0,991,272,941,262,18125.0,58000.0,INLAND
2502,-120.38,36.76,12.0,932,244,1043,243,14038.0,54300.0,INLAND
2503,-120.46,36.87,20.0,1287,310,954,269,13386.0,63000.0,INLAND
2504,-120.45,36.86,34.0,673,173,539,182,23523.0,66000.0,INLAND
2505,-120.44,36.84,29.0,1563,293,883,288,28182.0,90500.0,INLAND
2506,-120.45,36.85,20.0,1519,376,1681,370,21759.0,58100.0,INLAND
2507,-120.51,36.86,21.0,1779,399,1446,371,24413.999999999996,71900.0,INLAND
2508,-120.55,36.97,42.0,1766,344,1084,323,23295.0,74400.0,INLAND
2509,-120.69,36.84,18.0,902,195,771,174,22083.0,55000.0,INLAND
2510,-119.55,36.51,46.0,55,11,26,5,41250.0,67500.0,INLAND
2511,-119.54,36.51,36.0,49,7,28,2,46250.0,162500.0,INLAND
2512,-122.2,39.75,18.0,2603,576,1616,588,20192.0,63700.0,INLAND
2513,-122.18,39.75,30.0,4157,834,1885,774,16948.0,67500.0,INLAND
2514,-122.16,39.74,20.0,707,126,337,125,30469.0,85000.0,INLAND
2515,-122.19,39.74,39.0,4179,814,2111,809,23506.999999999996,65600.0,INLAND
2516,-122.25,39.79,16.0,2127,412,1104,369,30469.0,72200.0,INLAND
2517,-122.16,39.78,32.0,1288,221,562,203,23250.0,69600.0,INLAND
2518,-122.13,39.74,20.0,1401,280,668,250,22569.0,94300.0,INLAND
2519,-122.18,39.7,23.0,1658,307,836,297,33500.0,85400.0,INLAND
2520,-122.23,39.75,16.0,2026,396,1031,382,19375.0,73100.0,INLAND
2521,-122.74,39.71,16.0,255,73,85,38,16607.0,14999.0,INLAND
2522,-122.38,39.68,21.0,1155,210,510,175,23851.0,67500.0,INLAND
2523,-122.14,39.65,33.0,419,77,190,67,36429.0,87500.0,INLAND
2524,-122.18,39.55,28.0,1471,259,673,246,32500.0,81600.0,INLAND
2525,-122.53,39.5,25.0,1231,240,658,211,24861.0,71900.0,INLAND
2526,-122.19,39.53,34.0,2679,533,1287,505,21650.0,58700.0,INLAND
2527,-122.2,39.53,22.0,3265,658,1647,594,23565.999999999996,71000.0,INLAND
2528,-122.23,39.53,8.0,1268,336,1237,326,13708.0,125000.0,INLAND
2529,-122.22,39.51,17.0,1201,268,555,277,21000.0,66900.0,INLAND
2530,-122.2,39.52,39.0,2551,482,1181,437,20625.0,63400.0,INLAND
2531,-122.2,39.51,37.0,2358,413,1060,424,28333.0,69700.0,INLAND
2532,-122.19,39.5,23.0,462,97,261,90,21705.0,53000.0,INLAND
2533,-122.04,39.72,23.0,2502,481,1443,455,25625.0,70000.0,INLAND
2534,-122.05,39.6,34.0,2051,342,958,322,28466.0,95300.0,INLAND
2535,-122.1,39.47,43.0,1320,215,512,197,24916.999999999996,77100.0,INLAND
2536,-121.94,39.45,39.0,844,161,535,165,18320.0,70500.0,INLAND
2537,-122.01,39.74,20.0,2332,518,1856,495,21746.0,58700.0,INLAND
2538,-124.17,40.8,52.0,661,316,392,244,9570.0,60000.0,NEAR OCEAN
2539,-124.16,40.8,52.0,2416,618,1150,571,17308.0,80500.0,NEAR OCEAN
2540,-124.16,40.79,52.0,1264,277,591,284,17778.0,76900.0,NEAR OCEAN
2541,-124.17,40.8,52.0,1606,419,891,367,15850.0,75500.0,NEAR OCEAN
2542,-124.17,40.8,52.0,1557,344,758,319,18529.0,62500.0,NEAR OCEAN
2543,-124.16,40.79,52.0,2148,421,975,430,22566.0,92700.0,NEAR OCEAN
2544,-124.16,40.78,50.0,2285,403,837,353,25417.0,85400.0,NEAR OCEAN
2545,-124.17,40.78,39.0,1606,330,731,327,16369.0,68300.0,NEAR OCEAN
2546,-124.19,40.78,37.0,1371,319,640,260,18242.0,70000.0,NEAR OCEAN
2547,-124.18,40.79,39.0,1836,352,883,337,17450.0,70500.0,NEAR OCEAN
2548,-124.18,40.79,40.0,1398,311,788,279,14668.000000000002,64600.0,NEAR OCEAN
2549,-124.17,40.79,43.0,2285,479,1169,482,19688.0,70500.0,NEAR OCEAN
2550,-124.16,40.78,43.0,2241,446,932,395,29038.0,82000.0,NEAR OCEAN
2551,-124.16,40.77,35.0,2141,438,1053,434,28529.0,85600.0,NEAR OCEAN
2552,-124.17,40.77,30.0,1895,366,990,359,22227.0,81300.0,NEAR OCEAN
2553,-124.18,40.78,37.0,1453,293,867,310,25536.0,70200.0,NEAR OCEAN
2554,-124.18,40.78,33.0,1076,222,656,236,25096.0,72200.0,NEAR OCEAN
2555,-124.18,40.78,34.0,1592,364,950,317,21607.0,67000.0,NEAR OCEAN
2556,-124.17,40.75,13.0,2171,339,951,353,48516.0,116100.0,NEAR OCEAN
2557,-124.17,40.76,26.0,1776,361,992,380,28056.0,82800.0,NEAR OCEAN
2558,-124.19,40.77,30.0,2975,634,1367,583,24420.0,69000.0,NEAR OCEAN
2559,-124.15,40.81,50.0,340,74,235,83,17500.0,67500.0,NEAR OCEAN
2560,-124.14,40.8,32.0,1373,312,872,306,25000.0,72600.0,NEAR OCEAN
2561,-124.15,40.8,47.0,1486,335,765,329,17550.0,74100.0,NEAR OCEAN
2562,-124.16,40.8,52.0,2167,480,908,451,16111.0,74700.0,NEAR OCEAN
2563,-124.16,40.8,52.0,1703,500,952,435,11386.0,74100.0,NEAR OCEAN
2564,-124.14,40.79,38.0,1552,290,873,291,24895.999999999996,81000.0,NEAR OCEAN
2565,-124.15,40.78,41.0,2127,358,911,349,31711.0,104200.0,NEAR OCEAN
2566,-124.16,40.78,46.0,1975,346,791,349,38000.0,81800.0,NEAR OCEAN
2567,-124.16,40.79,46.0,3042,597,1206,541,21135.0,90600.0,NEAR OCEAN
2568,-124.15,40.79,37.0,2692,488,1263,486,30216.0,86400.0,NEAR OCEAN
2569,-124.14,40.78,35.0,2426,423,982,432,34219.0,92800.0,NEAR OCEAN
2570,-124.14,40.77,27.0,3046,605,1407,571,29143.0,99600.0,NEAR OCEAN
2571,-124.15,40.76,24.0,2858,511,1388,512,33750.0,100600.0,NEAR OCEAN
2572,-124.15,40.78,36.0,2112,374,829,368,33984.0,90000.0,NEAR OCEAN
2573,-124.11,40.81,23.0,959,212,425,175,25536.0,96100.0,NEAR OCEAN
2574,-124.13,40.78,34.0,2142,420,1056,382,21101.0,86900.0,NEAR OCEAN
2575,-124.13,40.8,31.0,2152,462,1259,420,22477.999999999996,81100.0,NEAR OCEAN
2576,-124.13,40.79,29.0,2474,453,1130,427,28833.000000000004,83000.0,NEAR OCEAN
2577,-124.13,40.79,32.0,2017,359,855,346,35833.0,92800.0,NEAR OCEAN
2579,-124.05,40.85,31.0,2414,428,1005,401,35156.0,143000.0,NEAR OCEAN
2580,-124.02,40.8,22.0,2588,435,1198,442,39792.0,133900.0,<1H OCEAN
2581,-124.08,40.86,18.0,1287,484,805,502,11157.0,150000.0,NEAR OCEAN
2582,-124.09,40.86,25.0,1322,387,794,379,11742.0,75000.0,NEAR OCEAN
2583,-124.09,40.87,44.0,692,206,398,211,11576.0,87500.0,NEAR OCEAN
2584,-124.07,40.87,47.0,1765,326,796,333,22138.0,99200.0,NEAR OCEAN
2585,-124.08,40.87,29.0,1710,469,990,425,11479.0,101100.0,NEAR OCEAN
2586,-124.09,40.88,50.0,921,187,420,187,22188.0,105800.0,NEAR OCEAN
2587,-124.07,40.87,31.0,334,134,780,130,7684.0,153100.0,NEAR OCEAN
2588,-124.15,40.88,33.0,2235,506,1165,441,17250.0,57500.0,NEAR OCEAN
2589,-124.1,40.88,35.0,2987,578,1581,585,20657.0,81100.0,NEAR OCEAN
2590,-124.09,40.88,31.0,1982,495,1052,467,15326.0,74100.0,NEAR OCEAN
2591,-124.09,40.88,26.0,2683,555,1353,526,24321.0,82100.0,NEAR OCEAN
2592,-124.1,40.9,18.0,4032,798,1948,775,27321.0,92600.0,NEAR OCEAN
2593,-124.23,40.81,52.0,1112,209,544,172,33462.0,50800.0,NEAR OCEAN
2594,-124.06,40.88,12.0,2087,424,1603,438,25667.0,139500.0,NEAR OCEAN
2595,-123.74,40.66,25.0,2395,431,983,375,30469.0,136000.0,<1H OCEAN
2596,-124.08,40.91,13.0,2522,719,1381,628,16667.0,78800.0,NEAR OCEAN
2597,-123.76,41.03,24.0,2386,565,1058,414,20644.0,79800.0,<1H OCEAN
2598,-123.85,41.32,31.0,938,238,425,157,10486.0,36700.0,<1H OCEAN
2599,-123.72,41.09,19.0,1970,431,1166,363,18208.0,50000.0,<1H OCEAN
2600,-123.63,41.11,19.0,1797,384,1033,327,14911.000000000002,59200.0,<1H OCEAN
2601,-123.66,41.3,22.0,1580,372,686,264,18065.0,62700.0,<1H OCEAN
2602,-123.52,41.01,17.0,1564,345,517,222,21542.0,83800.0,INLAND
2603,-124.08,41.36,29.0,1029,239,509,196,20156.0,62800.0,NEAR OCEAN
2604,-124.06,41.13,22.0,3263,799,1384,578,24708.0,119400.0,NEAR OCEAN
2605,-124.14,41.06,32.0,1020,215,421,198,30208.0,143400.0,NEAR OCEAN
2606,-124.1,41.04,26.0,1633,380,890,370,19741.0,97900.0,NEAR OCEAN
2607,-124.01,40.97,21.0,1513,319,943,301,35380.0,102700.0,<1H OCEAN
2609,-124.01,40.89,28.0,1470,336,811,314,24559.000000000004,75600.0,<1H OCEAN
2610,-123.98,40.88,41.0,1719,372,844,336,26923.0,84200.0,<1H OCEAN
2611,-123.88,40.93,28.0,1272,259,519,220,32891.0,106300.0,<1H OCEAN
2612,-124.16,41.02,23.0,1672,385,1060,390,21726.0,75500.0,NEAR OCEAN
2613,-124.08,40.99,18.0,3297,662,1554,578,26847.0,111300.0,NEAR OCEAN
2614,-124.16,40.95,20.0,1075,214,529,196,31406.0,96000.0,NEAR OCEAN
2615,-124.11,40.95,19.0,1734,365,866,342,29600.0,81700.0,NEAR OCEAN
2616,-124.09,40.95,18.0,2250,484,1248,472,25893.0,99600.0,NEAR OCEAN
2617,-124.11,40.93,25.0,2392,474,1298,461,35076.0,73600.0,NEAR OCEAN
2618,-124.11,40.93,17.0,1661,329,948,357,27639.0,90200.0,NEAR OCEAN
2619,-124.08,40.94,18.0,1550,345,941,335,23147.000000000004,70100.0,NEAR OCEAN
2620,-124.09,40.92,12.0,2497,491,1153,462,28182.0,126900.0,NEAR OCEAN
2621,-124.05,40.94,14.0,1452,217,516,181,50329.0,165600.0,NEAR OCEAN
2622,-124.1,40.95,17.0,1485,345,823,316,18993.0,78400.0,NEAR OCEAN
2623,-124.07,40.81,23.0,2103,411,1019,387,29911.0,119700.0,NEAR OCEAN
2624,-124.02,40.72,28.0,3513,634,1658,598,38095.0,119900.0,<1H OCEAN
2625,-124.1,40.73,33.0,644,129,334,121,39659.0,111800.0,NEAR OCEAN
2626,-124.17,40.74,17.0,2026,338,873,313,40357.0,128900.0,NEAR OCEAN
2627,-124.14,40.72,18.0,2581,499,1375,503,28445.999999999996,100500.0,NEAR OCEAN
2628,-124.14,40.67,23.0,580,117,320,109,42054.0,130600.0,NEAR OCEAN
2629,-124.19,40.73,21.0,5694,1056,2907,972,35363.0,90100.0,NEAR OCEAN
2630,-124.21,40.75,32.0,1218,331,620,268,16528.0,58100.0,NEAR OCEAN
2631,-124.27,40.69,36.0,2349,528,1194,465,25179.0,79000.0,NEAR OCEAN
2632,-124.18,40.62,35.0,952,178,480,179,30536.0,107000.0,NEAR OCEAN
2633,-124.17,40.62,32.0,1595,309,706,277,28958.0,86400.0,NEAR OCEAN
2634,-124.13,40.62,43.0,2131,399,910,389,25804.0,92100.0,NEAR OCEAN
2635,-124.16,40.6,39.0,1322,283,642,292,24519.000000000004,85100.0,NEAR OCEAN
2636,-124.15,40.59,39.0,1186,238,539,212,20938.0,79600.0,NEAR OCEAN
2637,-124.14,40.6,27.0,1148,206,521,219,40250.0,128100.0,NEAR OCEAN
